,Year,Term,Course,Section,Cross listing 1,Cross listing 2,Cross listing 3,Gender,Age,Student Status,Major ,College,Race,Ethnicity,Citizenship,Residency
66,2021,Fall,GVPT482,101,,,,Female,22.0,Undergraduate,ENV SCI&POL,AGNR,Black or African American,Hispanic No,US Citizen,Non-resident
67,2021,Fall,GVPT482,101,,,,Female,22.0,Undergraduate,GVPT INTLREL,BSOS,Two or More,Hispanic No,US Citizen,Resident
68,2021,Fall,GVPT482,101,,,,Female,21.0,Undergraduate,GVPT INTLREL,BSOS,Black or African American,Hispanic No,US Citizen,Resident
69,2021,Fall,GVPT482,101,,,,Female,21.0,Undergraduate,COMM,ARHU,White,Hispanic No,US Citizen,Resident
70,2021,Fall,GVPT482,101,,,,Female,21.0,Undergraduate,GVPT INTLREL,BSOS,White,Hispanic No,US Citizen,Non-resident
71,2021,Fall,GVPT482,101,,,,Female,22.0,Undergraduate,GVPT INTLREL,BSOS,Asian,Hispanic No,US Citizen,Non-resident
72,2021,Fall,GVPT482,101,,,,Female,22.0,Undergraduate,GOVT & POLIT,BSOS,Hispanic,Hispanic Yes,US Citizen,Resident
73,2021,Fall,GVPT482,101,,,,Female,21.0,Undergraduate,GVPT INTLREL,BSOS,Asian,Hispanic No,US Citizen,Resident
74,2021,Fall,GVPT482,101,,,,Male,23.0,Undergraduate,GVPT INTLREL,BSOS,Hispanic,Hispanic Yes,US Citizen,Resident
75,2021,Fall,GVPT482,101,,,,Male,21.0,Undergraduate,GOVT & POLIT,BSOS,Asian,Hispanic No,US Citizen,Resident
76,2021,Fall,GVPT482,101,,,,Female,21.0,Undergraduate,GVPT INTLREL,BSOS,Black or African American,Hispanic No,US Citizen,Resident
77,2021,Fall,GVPT482,101,,,,Female,21.0,Undergraduate,ANTHROPOLOGY,BSOS,Hispanic,Hispanic Yes,US Citizen,Resident
78,2021,Fall,GVPT482,101,,,,Female,24.0,Undergraduate,GVPT INTLREL,BSOS,Unknown,Hispanic No,US Citizen,Resident
79,2021,Fall,GVPT482,101,,,,Female,21.0,Undergraduate,GOVT & POLIT,BSOS,White,Hispanic No,US Citizen,Resident
80,2021,Fall,GVPT482,101,,,,Female,21.0,Undergraduate,GOVT & POLIT,BSOS,White,Hispanic No,US Citizen,Resident
81,2021,Fall,GVPT482,101,,,,Male,21.0,Undergraduate,ECONOMICS,BSOS,White,Hispanic No,US Citizen,Resident
82,2021,Fall,GVPT482,101,,,,Male,28.0,Undergraduate,GVPT INTLREL,BSOS,White,Hispanic No,US Citizen,USM Military NonResident InSta
83,2021,Fall,GVPT482,101,,,,Female,21.0,Undergraduate,GOVT & POLIT,BSOS,White,Hispanic No,US Citizen,Non-resident
84,2021,Fall,GVPT482,101,,,,Female,20.0,Undergraduate,GVPT INTLREL,BSOS,White,Hispanic No,US Citizen,Non-resident
85,2021,Fall,GVPT482,101,,,,Female,20.0,Undergraduate,GVPT INTLREL,BSOS,White,Hispanic No,US Citizen,Resident
86,2021,Fall,GVPT482,101,,,,Male,21.0,Undergraduate,GVPT INTLREL,BSOS,Hispanic,Hispanic Yes,US Citizen,Resident
87,2021,Fall,GVPT482,101,,,,Male,20.0,Undergraduate,GVPT INTLREL,BSOS,White,Hispanic No,US Citizen,Resident
88,2021,Fall,GVPT485,101,,,,Female,25.0,Undergraduate,GVPT INTLREL,BSOS,Black or African American,Hispanic No,US Citizen,Resident
89,2021,Fall,GVPT485,101,,,,Female,21.0,Undergraduate,GVPT INTLREL,BSOS,Two or More,Hispanic No,US Citizen,Non-resident
90,2021,Fall,GVPT485,101,,,,Male,20.0,Undergraduate,GVPT INTLREL,BSOS,White,Hispanic No,US Citizen,Resident
91,2021,Fall,GVPT485,101,,,,Female,20.0,Undergraduate,GVPT INTLREL,BSOS,White,Hispanic No,US Citizen,Resident
92,2021,Fall,GVPT485,101,,,,Female,21.0,Undergraduate,GOVT & POLIT,BSOS,White,Hispanic No,US Citizen,Resident
93,2021,Fall,GVPT485,101,,,,Female,21.0,Undergraduate,GVPT INTLREL,BSOS,Asian,Hispanic No,US Citizen,Non-resident
94,2021,Fall,GVPT485,101,,,,Male,21.0,Undergraduate,GVPT INTLREL,BSOS,White,Hispanic No,US Citizen,Resident
95,2021,Fall,GVPT485,101,,,,Female,20.0,Undergraduate,GOVT & POLIT,BSOS,Hispanic,Hispanic Yes,US Citizen,Resident
96,2021,Fall,GVPT485,101,,,,Female,22.0,Undergraduate,GVPT INTLREL,BSOS,Black or African American,Hispanic No,US Citizen,Resident
97,2021,Fall,GVPT485,101,,,,Female,20.0,Undergraduate,GVPT INTLREL,BSOS,White,Hispanic No,US Citizen,Resident
98,2021,Fall,GVPT485,101,,,,Male,23.0,Undergraduate,GOVT & POLIT,BSOS,Two or More,Hispanic No,US Citizen,Resident
99,2021,Fall,GVPT485,101,,,,Female,20.0,Undergraduate,GVPT INTLREL,BSOS,White,Hispanic No,US Citizen,Resident
100,2021,Fall,GVPT485,101,,,,Male,21.0,Undergraduate,THEATRE,ARHU,White,Hispanic No,US Citizen,Resident
101,2021,Fall,GVPT485,101,,,,Male,23.0,Undergraduate,GVPT INTLREL,BSOS,White,Hispanic No,US Citizen,Resident
102,2021,Fall,GVPT485,101,,,,Female,21.0,Undergraduate,GVPT INTLREL,BSOS,American Indian or Alaska Native,Hispanic No,US Citizen,Resident
103,2021,Fall,GVPT485,101,,,,Male,21.0,Undergraduate,GOVT & POLIT,BSOS,White,Hispanic No,US Citizen,Resident
104,2021,Fall,GVPT485,101,,,,Male,20.0,Undergraduate,ENGR-MECH,ENGR,Asian,Hispanic No,US Citizen,Resident
105,2021,Fall,GVPT485,101,,,,Female,20.0,Undergraduate,GOVT & POLIT,BSOS,White,Hispanic No,US Citizen,Resident
106,2021,Fall,GVPT485,101,,,,Female,21.0,Undergraduate,GOVT & POLIT,BSOS,White,Hispanic No,US Citizen,Resident
107,2021,Fall,GVPT485,101,,,,Female,21.0,Undergraduate,GOVT & POLIT,BSOS,White,Hispanic No,US Citizen,Resident
108,2021,Fall,GVPT485,101,,,,Male,21.0,Undergraduate,GVPT INTLREL,BSOS,White,Hispanic No,US Citizen,Non-resident
109,2021,Fall,GVPT485,101,,,,Female,20.0,Undergraduate,GOVT & POLIT,BSOS,White,Hispanic No,US Citizen,Resident
110,2021,Fall,GVPT485,101,,,,Male,22.0,Undergraduate,GVPT INTLREL,BSOS,Hispanic,Hispanic Yes,US Citizen,Resident
111,2021,Fall,GVPT485,101,,,,Female,20.0,Undergraduate,GVPT INTLREL,BSOS,White,Hispanic No,US Citizen,Non-resident
112,2021,Fall,GVPT485,101,,,,Female,21.0,Undergraduate,GVPT INTLREL,BSOS,White,Hispanic No,US Citizen,Resident
113,2021,Fall,GVPT485,101,,,,Female,21.0,Undergraduate,GVPT INTLREL,BSOS,White,Hispanic No,US Citizen,Resident
114,2021,Fall,GVPT485,101,,,,Male,21.0,Undergraduate,GOVT & POLIT,BSOS,White,Hispanic No,US Citizen,Non-resident
115,2021,Fall,GVPT485,101,,,,Female,21.0,Undergraduate,GVPT INTLREL,BSOS,Black or African American,Hispanic No,US Citizen,Resident
116,2021,Fall,GVPT485,101,,,,Male,21.0,Undergraduate,GVPT INTLREL,BSOS,Black or African American,Hispanic No,US Citizen,Resident
117,2021,Fall,HONR269T,101,,,,Male,24.0,Undergraduate,ENGR-AEROSP,ENGR,White,Hispanic No,US Citizen,Resident
118,2021,Fall,HONR269T,101,,,,Male,19.0,Undergraduate,ENGR-MECH,ENGR,Asian,Hispanic No,US Citizen,Resident
119,2021,Fall,HONR269T,101,,,,Female,23.0,Undergraduate,COMPUTER SCI,CMNS,White,Hispanic No,US Citizen,Resident
120,2021,Fall,HONR269T,101,,,,Female,18.0,Undergraduate,ENGR-AEROSP,ENGR,White,Hispanic No,US Citizen,Resident
121,2021,Fall,HONR269T,101,,,,Female,20.0,Undergraduate,COMPUTER SCI,CMNS,White,Hispanic No,US Citizen,Resident
122,2021,Fall,HONR269T,101,,,,Male,21.0,Undergraduate,ENGR-MECH,ENGR,Hispanic,Hispanic Yes,US Citizen,Resident
123,2021,Fall,HONR269T,101,,,,Male,20.0,Undergraduate,LTSC,LTSC,White,Hispanic No,US Citizen,Resident
124,2021,Fall,GVPT354,101,,,,Male,21.0,Undergraduate,PUB POLICY,PLCY,Black or African American,Hispanic No,US Citizen,Resident
125,2021,Fall,GVPT354,101,,,,Female,19.0,Undergraduate,LTSC,LTSC,White,Hispanic No,US Citizen,Non-resident
126,2021,Fall,GVPT354,101,,,,Female,19.0,Undergraduate,GVPT INTLREL,BSOS,White,Hispanic No,US Citizen,Resident
127,2021,Fall,GVPT354,101,,,,Male,19.0,Undergraduate,GOVT & POLIT,BSOS,White,Hispanic No,US Citizen,Non-resident
128,2021,Fall,GVPT354,101,,,,Female,19.0,Undergraduate,GVPT INTLREL,BSOS,Black or African American,Hispanic No,US Citizen,Resident
129,2021,Fall,GVPT354,101,,,,Female,20.0,Undergraduate,GVPT INTLREL,BSOS,Hispanic,Hispanic Yes,US Citizen,Resident
130,2021,Fall,GVPT354,101,,,,Female,26.0,Undergraduate,CRIM-JUSTICE,BSOS,Hispanic,Hispanic Yes,US Citizen,Resident
131,2021,Fall,GVPT354,102,,,,Female,20.0,Undergraduate,GVPT INTLREL,BSOS,White,Hispanic No,US Citizen,Non-resident
132,2021,Fall,GVPT354,102,,,,Female,30.0,Undergraduate,IAP,LTSC,Asian,Hispanic No,Non US citizen,Non-resident
133,2021,Fall,GVPT354,102,,,,Female,20.0,Undergraduate,GVPT INTLREL,BSOS,Asian,Hispanic No,US Citizen,Non-resident
134,2021,Fall,GVPT354,102,,,,Female,20.0,Undergraduate,GVPT INTLREL,BSOS,White,Hispanic No,US Citizen,Non-resident
135,2021,Fall,GVPT354,102,,,,Male,20.0,Undergraduate,SPANISH,ARHU,White,Hispanic No,US Citizen,Resident
136,2021,Fall,GVPT354,102,,,,Female,20.0,Undergraduate,GVPT INTLREL,BSOS,White,Hispanic No,US Citizen,Resident
137,2021,Fall,GVPT354,102,,,,Female,20.0,Undergraduate,ENV S&P-WILD,AGNR,White,Hispanic No,US Citizen,Resident
138,2021,Fall,GVPT354,102,,,,Female,20.0,Undergraduate,GOVT & POLIT,BSOS,Asian,Hispanic No,US Citizen,Resident
139,2021,Fall,GVPT354,102,,,,Female,21.0,Undergraduate,GEO SCIENCES,BSOS,Asian,Hispanic No,Non US citizen,Non-resident
140,2021,Fall,GVPT354,102,,,,Female,20.0,Undergraduate,GOVT & POLIT,BSOS,White,Hispanic No,US Citizen,Non-resident
141,2021,Fall,GVPT354,102,,,,Female,19.0,Undergraduate,BIO SCI:CEBG,CMNS,White,Hispanic No,US Citizen,Resident
142,2021,Fall,GVPT354,102,,,,Female,19.0,Undergraduate,GOVT & POLIT,BSOS,Black or African American,Hispanic No,US Citizen,Resident
143,2021,Fall,GVPT354,102,,,,Male,20.0,Undergraduate,GVPT INTLREL,BSOS,Hispanic,Hispanic Yes,US Citizen,Resident
144,2021,Fall,GVPT354,102,,,,Male,22.0,Undergraduate,MGMT,BMGT,Black or African American,Hispanic No,US Citizen,Resident
145,2021,Fall,GVPT354,102,,,,Male,20.0,Undergraduate,ECONOMICS,BSOS,Hispanic,Hispanic Yes,Non US citizen,Non-resident
146,2021,Fall,GVPT354,102,,,,Female,20.0,Undergraduate,GVPT INTLREL,BSOS,White,Hispanic No,US Citizen,Non-resident
147,2021,Fall,GVPT354,102,,,,Male,20.0,Undergraduate,GVPT INTLREL,BSOS,White,Hispanic No,US Citizen,Resident
148,2021,Fall,GVPT354,102,,,,Male,20.0,Undergraduate,ROMA LANG,ARHU,White,Hispanic No,US Citizen,Resident
149,2021,Fall,GVPT354,102,,,,Female,19.0,Undergraduate,GVPT INTLREL,BSOS,White,Hispanic No,US Citizen,Non-resident
150,2021,Fall,GVPT354,102,,,,Female,20.0,Undergraduate,ECONOMICS-BS,BSOS,Asian,Hispanic No,US Citizen,Resident
151,2021,Fall,GVPT354,102,,,,Male,20.0,Undergraduate,GVPT INTLREL,BSOS,Hispanic,Hispanic Yes,US Citizen,Resident
152,2021,Fall,GVPT354,102,,,,Male,19.0,Undergraduate,GVPT INTLREL,BSOS,Two or More,Hispanic No,US Citizen,Resident
153,2021,Fall,GVPT354,103,,,,Female,18.0,Undergraduate,PHYSICS,CMNS,Black or African American,Hispanic No,US Citizen,Resident
154,2021,Fall,GVPT354,103,,,,Male,21.0,Undergraduate,CRIM-JUSTICE,BSOS,Asian,Hispanic No,US Citizen,Resident
155,2021,Fall,GVPT354,103,,,,Female,21.0,Undergraduate,CRIM-JUSTICE,BSOS,White,Hispanic No,US Citizen,Non-resident
156,2021,Fall,GVPT354,103,,,,Female,20.0,Undergraduate,PSYCHOLOGY,BSOS,White,Hispanic No,US Citizen,Non-resident
157,2021,Fall,GVPT354,103,,,,Female,20.0,Undergraduate,MARKETING,BMGT,Hispanic,Hispanic Yes,US Citizen,Resident
158,2021,Fall,GVPT354,103,,,,Male,21.0,Undergraduate,CRIM-JUSTICE,BSOS,Unknown,Hispanic Unknown,US Citizen,Non-resident
159,2021,Fall,GVPT354,103,,,,Female,18.0,Undergraduate,GVPT INTLREL,BSOS,White,Hispanic No,US Citizen,Resident
160,2021,Fall,GVPT354,103,,,,Female,20.0,Undergraduate,GVPT INTLREL,BSOS,Hispanic,Hispanic Yes,US Citizen,Resident
161,2021,Fall,GVPT354,103,,,,Male,20.0,Undergraduate,ENGR-MECH,ENGR,White,Hispanic No,US Citizen,Non-resident
162,2021,Fall,GVPT354,103,,,,Female,20.0,Undergraduate,GVPT INTLREL,BSOS,White,Hispanic No,US Citizen,Non-resident
163,2021,Fall,GVPT354,103,,,,Female,21.0,Undergraduate,ENV S&P-EAGR,AGNR,White,Hispanic No,US Citizen,Resident
164,2021,Fall,GVPT354,103,,,,Male,20.0,Undergraduate,GVPT INTLREL,BSOS,White,Hispanic No,US Citizen,Non-resident
165,2021,Fall,GVPT354,103,,,,Female,19.0,Undergraduate,BIO SCI:GENB,CMNS,White,Hispanic No,US Citizen,Resident
166,2021,Fall,GVPT354,103,,,,Female,19.0,Undergraduate,GVPT INTLREL,BSOS,Hispanic,Hispanic Yes,US Citizen,Resident
167,2021,Fall,GVPT354,103,,,,Male,21.0,Undergraduate,GVPT INTLREL,BSOS,Hispanic,Hispanic Yes,US Citizen,Non-resident
168,2021,Fall,GVPT354,103,,,,Female,19.0,Undergraduate,GVPT INTLREL,BSOS,White,Hispanic No,US Citizen,Resident
169,2021,Fall,GVPT354,103,,,,Female,19.0,Undergraduate,ANTHROPOLOGY,BSOS,Two or More,Hispanic No,US Citizen,Resident
170,2021,Fall,HESI418V,101,,,,Female,21.0,Undergraduate,PSYCHOLOGY,BSOS,Hispanic,Hispanic Yes,US Citizen,Resident
171,2021,Fall,HESI418V,101,,,,Female,21.0,Undergraduate,PSYCHOLOGY,BSOS,Asian,Hispanic No,US Citizen,Resident
172,2021,Fall,HESI418V,101,,,,Female,21.0,Undergraduate,CRIM-JUSTICE,BSOS,White,Hispanic No,US Citizen,Resident
173,2021,Fall,HESI418V,101,,,,Female,21.0,Undergraduate,NFSC FOODSCI,AGNR,Unknown,Hispanic Unknown,US Citizen,Resident
174,2021,Fall,HESI418V,101,,,,Male,23.0,Undergraduate,MARKETING,BMGT,Two or More,Hispanic No,US Citizen,Resident
175,2021,Fall,HESI418V,101,,,,Female,20.0,Undergraduate,LTSC,LTSC,Asian,Hispanic No,US Citizen,Resident
176,2021,Fall,HESI418V,101,,,,Male,22.0,Undergraduate,MGMT,BMGT,Asian,Hispanic No,US Citizen,Resident
177,2021,Fall,HESI418V,101,,,,Female,21.0,Undergraduate,PSYCHOLOGY,BSOS,White,Hispanic No,US Citizen,Non-resident
178,2021,Fall,HESI418V,101,,,,Male,24.0,Undergraduate,ECONOMICS,BSOS,White,Hispanic No,US Citizen,Resident
179,2021,Fall,HESI418V,101,,,,Female,28.0,Undergraduate,INDIV STUDY,UGST,Unknown,Hispanic No,US Citizen,Resident
180,2021,Fall,HESI418V,101,,,,Female,20.0,Undergraduate,CRIM-JUSTICE,BSOS,Black or African American,Hispanic No,US Citizen,Resident
181,2021,Fall,HESI418V,101,,,,Female,19.0,Undergraduate,GVPT INTLREL,BSOS,Hispanic,Hispanic Yes,US Citizen,Resident
182,2021,Fall,HESI418V,101,,,,Female,26.0,Undergraduate,SOCIOLOGY,BSOS,Black or African American,Hispanic No,US Citizen,Resident
183,2021,Fall,HESI315,501,,,,Female,21.0,Undergraduate,INFO SCI,INFO,Asian,Hispanic No,US Citizen,Resident
184,2021,Fall,HESI315,501,,,,Female,20.0,Undergraduate,PSYCHOLOGY,BSOS,White,Hispanic No,US Citizen,Non-resident
185,2021,Fall,HESI315,501,,,,Female,20.0,Undergraduate,COMM,ARHU,White,Hispanic No,US Citizen,Non-resident
186,2021,Fall,HESI315,501,,,,Male,20.0,Undergraduate,MGMT,BMGT,White,Hispanic No,US Citizen,Non-resident
187,2021,Fall,HESI315,501,,,,Female,20.0,Undergraduate,PUB POLICY,PLCY,Black or African American,Hispanic No,US Citizen,Resident
188,2021,Fall,HESI315,501,,,,Female,20.0,Undergraduate,COMM,ARHU,White,Hispanic No,US Citizen,Non-resident
189,2021,Fall,HESI315,501,,,,Female,20.0,Undergraduate,LTSC,LTSC,Asian,Hispanic No,US Citizen,Resident
190,2021,Fall,HESI315,501,,,,Female,19.0,Undergraduate,PUB POLICY,PLCY,White,Hispanic No,US Citizen,Non-resident
191,2021,Fall,HESI315,501,,,,Male,20.0,Undergraduate,INFO SYS,BMGT,Asian,Hispanic No,US Citizen,Resident
192,2021,Fall,HESI315,501,,,,Female,20.0,Undergraduate,COMM,ARHU,White,Hispanic No,US Citizen,Resident
193,2021,Fall,HESI315,501,,,,Female,21.0,Undergraduate,PSYCHOLOGY,BSOS,White,Hispanic No,US Citizen,Non-resident
194,2021,Fall,HESI315,501,,,,Female,20.0,Undergraduate,COMM,ARHU,White,Hispanic No,US Citizen,Non-resident
195,2021,Fall,HESI315,501,,,,Female,20.0,Undergraduate,KINESIOLOGY,SPHL,Hispanic,Hispanic Yes,US Citizen,Resident
196,2021,Fall,HESI315,501,,,,Female,20.0,Undergraduate,COMM,ARHU,White,Hispanic No,US Citizen,Resident
197,2021,Fall,HESI315,501,,,,Female,21.0,Undergraduate,COMPUTER SCI,CMNS,Asian,Hispanic No,US Citizen,Resident
198,2021,Fall,HESI315,501,,,,Female,20.0,Undergraduate,COMM,ARHU,White,Hispanic No,US Citizen,Non-resident
199,2021,Fall,HESI315,501,,,,Male,20.0,Undergraduate,FINANCE,BMGT,White,Hispanic No,US Citizen,Resident
200,2021,Fall,RDEV689D,101,,,,Male,23.0,Graduate,ARCH RDEV,ARCH,Hispanic,Hispanic Yes,US Citizen,Resident
201,2021,Fall,RDEV689D,101,,,,Male,23.0,Graduate,REAL EST DEV,ARCH,White,Hispanic No,US Citizen,Resident
202,2021,Fall,RDEV689D,101,,,,Male,24.0,Graduate,REAL EST DEV,ARCH,Black or African American,Hispanic No,US Citizen,Non-resident
203,2021,Fall,RDEV689D,101,,,,Male,25.0,Graduate,REAL EST DEV,ARCH,Black or African American,Hispanic No,US Citizen,Non-resident
204,2021,Fall,RDEV689D,101,,,,Male,34.0,Graduate,ARCH RDEV,ARCH,Black or African American,Hispanic No,US Citizen,Resident
205,2021,Fall,RDEV689D,101,,,,Female,32.0,Graduate,URB PLAN DES,ARCH,White,Hispanic No,US Citizen,Non-resident
206,2021,Fall,RDEV689D,101,,,,Male,29.0,Graduate,REAL EST DEV,ARCH,White,Hispanic No,US Citizen,Resident
207,2021,Fall,RDEV689D,101,,,,Male,23.0,Graduate,REAL EST DEV,ARCH,White,Hispanic No,US Citizen,Resident
208,2021,Fall,RDEV689D,101,,,,Female,22.0,Graduate,REAL EST DEV,ARCH,White,Hispanic No,US Citizen,Resident
209,2021,Fall,RDEV689D,101,,,,Male,23.0,Graduate,REAL EST DEV,ARCH,White,Hispanic No,US Citizen,Resident
210,2021,Fall,RDEV689D,101,,,,Female,24.0,Graduate,REAL EST DEV,ARCH,Black or African American,Hispanic No,Non US citizen,Non-resident
211,2021,Fall,LASC234,102,,,,Male,19.0,Undergraduate,LTSC,LTSC,Black or African American,Hispanic No,US Citizen,Resident
212,2021,Fall,LASC234,102,,,,Male,21.0,Undergraduate,PUB HLTH SCI,SPHL,Black or African American,Hispanic No,US Citizen,Resident
213,2021,Fall,LASC234,102,,,,Male,18.0,Undergraduate,LTSC,LTSC,White,Hispanic No,US Citizen,Resident
214,2021,Fall,LASC234,102,,,,Male,19.0,Undergraduate,COMPUTER SCI,CMNS,Hispanic,Hispanic Yes,US Citizen,Resident
215,2021,Fall,LASC234,102,,,,Male,19.0,Undergraduate,LTSC UNDECID,LTSC,Hispanic,Hispanic Yes,US Citizen,Resident
216,2021,Fall,LASC234,102,,,,Male,18.0,Undergraduate,PHYSICS,CMNS,White,Hispanic No,US Citizen,Resident
217,2021,Fall,LASC234,102,,,,Female,18.0,Undergraduate,ACCOUNTING,BMGT,Hispanic,Hispanic Yes,US Citizen,Resident
218,2021,Fall,LASC234,102,,,,Female,20.0,Undergraduate,EC-ECSE-PRE,EDUC,White,Hispanic No,US Citizen,Resident
219,2021,Fall,LASC234,102,,,,Female,19.0,Undergraduate,BMGT UNDEC,BMGT,Black or African American,Hispanic No,US Citizen,Resident
220,2021,Fall,LASC234,102,,,,Male,18.0,Undergraduate,MATH-APPLIED,CMNS,Asian,Hispanic No,US Citizen,Resident
221,2021,Fall,LASC234,102,,,,Male,19.0,Undergraduate,ECONOMICS-BS,BSOS,White,Hispanic No,US Citizen,Resident
222,2021,Fall,LASC234,102,,,,Male,20.0,Undergraduate,LTSC UNDECID,LTSC,Hispanic,Hispanic Yes,US Citizen,Resident
223,2021,Fall,LASC234,102,,,,Male,18.0,Undergraduate,LTSC,LTSC,Hispanic,Hispanic Yes,US Citizen,Resident
224,2021,Fall,LASC234,102,,,,Male,20.0,Undergraduate,CRIM-JUSTICE,BSOS,Hispanic,Hispanic Yes,US Citizen,Non-resident
225,2021,Fall,LASC234,102,,,,Male,20.0,Undergraduate,LTSC,LTSC,Black or African American,Hispanic No,US Citizen,Resident
226,2021,Fall,LASC234,102,,,,Female,19.0,Undergraduate,LTSC UNDECID,LTSC,Hispanic,Hispanic Yes,US Citizen,Resident
227,2021,Fall,LASC234,102,,,,Female,22.0,Undergraduate,FAMILY SCI,SPHL,Hispanic,Hispanic Yes,US Citizen,Resident
228,2021,Fall,LASC234,102,,,,Female,20.0,Undergraduate,PSYCHOLOGY,BSOS,Hispanic,Hispanic Yes,US Citizen,Resident
229,2021,Fall,LASC234,102,,,,Female,19.0,Undergraduate,MARKETING,BMGT,Black or African American,Hispanic No,US Citizen,Resident
230,2021,Fall,LASC458,101,,,,Female,21.0,Undergraduate,CHEMISTRY,CMNS,White,Hispanic No,US Citizen,Resident
231,2021,Fall,LASC458,101,,,,Female,22.0,Undergraduate,GVPT INTLREL,BSOS,Hispanic,Hispanic Yes,US Citizen,Resident
232,2021,Fall,ENGL101,1402,,,,Male,19.0,Undergraduate,ACA ACH PROG,UGST,Black or African American,Hispanic No,US Citizen,Resident
233,2021,Fall,ENGL101,1402,,,,Male,20.0,Undergraduate,SPHL UNDECID,SPHL,Hispanic,Hispanic Yes,US Citizen,Resident
234,2021,Fall,ENGL101,1402,,,,Male,23.0,Undergraduate,HISTORY,ARHU,White,Hispanic No,US Citizen,Resident
235,2021,Fall,ENGL101,1402,,,,Male,18.0,Undergraduate,LTSC,LTSC,Hispanic,Hispanic Yes,US Citizen,Resident
236,2021,Fall,ENGL101,1402,,,,Male,18.0,Undergraduate,BIOCHEMISTRY,CMNS,Asian,Hispanic No,US Citizen,Resident
237,2021,Fall,ENGL101,1402,,,,Female,18.0,Undergraduate,BIO ENGR,ENGR,White,Hispanic No,US Citizen,Non-resident
238,2021,Fall,ENGL101,1402,,,,Female,17.0,Undergraduate,KINESIOLOGY,SPHL,White,Hispanic No,US Citizen,Non-resident
239,2021,Fall,ENGL101,1402,,,,Male,19.0,Undergraduate,BMGT UNDEC,BMGT,Unknown,Hispanic Unknown,US Citizen,Non-resident
240,2021,Fall,ENGL101,1402,,,,Female,18.0,Undergraduate,HEAR+SPCH SC,BSOS,White,Hispanic No,US Citizen,Non-resident
241,2021,Fall,ENGL101,1402,,,,Male,18.0,Undergraduate,PSYCHOLOGY,BSOS,Black or African American,Hispanic No,US Citizen,Resident
242,2021,Fall,ENGL101,1402,,,,Female,21.0,Undergraduate,COMM HEALTH,SPHL,Hispanic,Hispanic Yes,US Citizen,Resident
243,2021,Fall,ENGL101,1402,,,,Female,18.0,Undergraduate,LTSC,LTSC,Hispanic,Hispanic Yes,US Citizen,Non-resident
244,2021,Fall,ENGL101,1402,,,,Female,18.0,Undergraduate,ENGR-MECH,ENGR,Black or African American,Hispanic No,US Citizen,Resident
245,2021,Fall,ENGL101,1402,,,,Male,18.0,Undergraduate,LTSC,LTSC,Asian,Hispanic No,US Citizen,Resident
246,2021,Fall,ENGL101,1402,,,,Male,18.0,Undergraduate,JOURNALISM,JOUR,Black or African American,Hispanic No,US Citizen,Non-resident
247,2021,Fall,ENGL101,1402,,,,Male,18.0,Undergraduate,ENGR-MECH,ENGR,White,Hispanic No,US Citizen,Non-resident
248,2021,Fall,ENGL101,1402,,,,Female,18.0,Undergraduate,LTSC,LTSC,Hispanic,Hispanic Yes,US Citizen,Non-resident
249,2021,Fall,ENGL101,1402,,,,Female,18.0,Undergraduate,PSYCHOLOGY,BSOS,White,Hispanic No,US Citizen,Resident
250,2021,Fall,ENGL101,1402,,,,Male,18.0,Undergraduate,BMGT UNDEC,BMGT,White,Hispanic No,US Citizen,Non-resident
251,2021,Fall,ENGL391,1201,,,,Female,20.0,Undergraduate,INFO SCI,INFO,Asian,Hispanic No,US Citizen,Non-resident
252,2021,Fall,ENGL391,1201,,,,Female,20.0,Undergraduate,INFO SCI,INFO,Black or African American,Hispanic No,US Citizen,Resident
253,2021,Fall,ENGL391,1201,,,,Male,21.0,Undergraduate,PHYSICS,CMNS,Unknown,Hispanic Unknown,US Citizen,Non-resident
254,2021,Fall,ENGL391,1201,,,,Male,20.0,Undergraduate,EDS-ENGL-PRE,EDUC,White,Hispanic No,US Citizen,Resident
255,2021,Fall,ENGL391,1201,,,,Female,21.0,Undergraduate,ANTHROPOLOGY,BSOS,White,Hispanic No,US Citizen,Resident
256,2021,Fall,ENGL391,1201,,,,Female,21.0,Undergraduate,MGMT,BMGT,Two or More,Hispanic No,US Citizen,Resident
257,2021,Fall,ENGL391,1201,,,,Female,21.0,Undergraduate,PUB HLTH SCI,SPHL,White,Hispanic No,US Citizen,Resident
258,2021,Fall,ENGL391,1201,,,,Male,22.0,Undergraduate,OM BA,BMGT,White,Hispanic No,US Citizen,Resident
259,2021,Fall,ENGL391,1201,,,,Male,21.0,Undergraduate,COMM,ARHU,White,Hispanic No,US Citizen,Non-resident
260,2021,Fall,ENGL391,1201,,,,Female,20.0,Undergraduate,ARCH,ARCH,White,Hispanic No,US Citizen,Non-resident
261,2021,Fall,ENGL391,1201,,,,Male,21.0,Undergraduate,COMPUTER SCI,CMNS,White,Hispanic No,US Citizen,Resident
262,2021,Fall,ENGL391,1201,,,,Male,21.0,Undergraduate,ACCOUNTING,BMGT,White,Hispanic No,US Citizen,Resident
263,2021,Fall,ENGL391,1201,,,,Male,20.0,Undergraduate,CMSC DATASCI,CMNS,Asian,Hispanic No,Non US citizen,Resident
264,2021,Fall,ENGL391,1201,,,,Male,23.0,Undergraduate,COMM,ARHU,White,Hispanic No,US Citizen,Non-resident
